,gram_count,document_count,Average_freq
surrounding instances in,2,2,1.0
minority class briefly,2,2,1.0
class briefly the,2,2,1.0
briefly the algorithm,2,2,1.0
the algorithm works,2,2,1.0
algorithm works as,2,2,1.0
works as follows,2,2,1.0
as follows assume,2,2,1.0
follows assume that,2,2,1.0
assume that the,7,4,1.75
that the minority,5,3,1.6666666666666667
class is 𝑃,3,2,1.5
is 𝑃 and,4,2,2.0
𝑃 and the,4,2,2.0
and the majority,5,3,1.6666666666666667
majority class is,6,3,2.0
class is smote,2,2,1.0
is smote starts,2,2,1.0
smote starts by,2,2,1.0
starts by randomly,2,2,1.0
by randomly selecting,3,3,1.0
randomly selecting a,2,2,1.0
selecting a minority,2,2,1.0
a minority instance,6,2,3.0
minority instance 𝑝,4,2,2.0
instance 𝑝 from,2,2,1.0
𝑝 from the,4,2,2.0
from the minority,8,4,2.0
minority class 𝑃,6,2,3.0
class 𝑃 and,2,2,1.0
𝑃 and then,2,2,1.0
and then determines,1,1,1.0
then determines 𝑚,1,1,1.0
determines 𝑚 as,1,1,1.0
𝑚 as the,2,2,1.0
as the nearest,2,2,1.0
the nearest neighbors,9,5,1.8
nearest neighbors of,17,4,4.25
neighbors of 𝑝,6,2,3.0
of 𝑝 after,2,2,1.0
𝑝 after determining,2,2,1.0
after determining 𝑚,2,2,1.0
determining 𝑚 nearest,2,2,1.0
𝑚 nearest neighbors,8,2,4.0
of 𝑝 it,2,2,1.0
𝑝 it selects,2,2,1.0
it selects a,2,2,1.0
selects a random,2,2,1.0
a random neighbor,2,2,1.0
random neighbor 𝑚,2,2,1.0
neighbor 𝑚 where,2,2,1.0
𝑚 where 𝑚,2,2,1.0
where 𝑚 smote,1,1,1.0
𝑚 smote creates,1,1,1.0
smote creates a,2,2,1.0
creates a new,2,2,1.0
a new instance,2,2,1.0
new instance 𝑝,2,2,1.0
instance 𝑝 using,2,2,1.0
𝑝 using the,2,2,1.0
using the following,2,2,1.0
the following formula,2,2,1.0
following formula 𝑝,2,2,1.0
formula 𝑝 𝑝,2,2,1.0
𝑝 𝑝 𝑚,2,2,1.0
𝑝 𝑚 where,1,1,1.0
𝑚 where 𝛿,1,1,1.0
where 𝛿 is,2,2,1.0
𝛿 is a,2,2,1.0
is a random,5,4,1.25
a random number,6,4,1.5
random number between,4,4,1.0
number between and,3,3,1.0
between and this,2,2,1.0
and this new,2,2,1.0
this new instance,6,2,3.0
new instance is,2,2,1.0
instance is then,2,2,1.0
is then added,4,2,2.0
then added to,4,2,2.0
to the dataset,5,3,1.6666666666666667
the dataset for,4,2,2.0
dataset for the,3,3,1.0
for the minority,7,4,1.75
minority class one,2,2,1.0
class one of,2,2,1.0
of the potential,3,3,1.0
the potential problems,2,2,1.0
potential problems with,2,2,1.0
problems with smote,2,2,1.0
with smote is,2,2,1.0
smote is that,2,2,1.0
is that its,2,2,1.0
that its generation,2,2,1.0
its generation of,2,2,1.0
generation of minority,4,2,2.0
of minority instances,4,2,2.0
minority instances is,2,2,1.0
instances is done,2,2,1.0
is done without,2,2,1.0
done without reference,2,2,1.0
without reference to,2,2,1.0
reference to the,2,2,1.0
to the majority,15,5,3.0
class or indeed,2,2,1.0
or indeed any,2,2,1.0
indeed any consideration,1,1,1.0
any consideration that,1,1,1.0
consideration that some,1,1,1.0
that some minority,2,2,1.0
some minority instances,4,2,2.0
minority instances may,2,2,1.0
instances may be,2,2,1.0
may be better,2,2,1.0
be better than,2,2,1.0
better than others,2,2,1.0
than others to,2,2,1.0
others to use,2,2,1.0
to use in,2,2,1.0
use in this,2,2,1.0
in this process,2,2,1.0
this process another,2,2,1.0
process another issue,2,2,1.0
another issue is,2,2,1.0
issue is that,2,2,1.0
that it may,2,2,1.0
it may introduce,2,2,1.0
may introduce noise,2,2,1.0
introduce noise by,2,2,1.0
noise by generating,2,2,1.0
by generating interpolated,2,2,1.0
generating interpolated values,2,2,1.0
values that do,2,2,1.0
that do not,5,3,1.6666666666666667
do not exist,1,1,1.0
not exist in,1,1,1.0
exist in the,3,2,1.5
in the domain,2,2,1.0
the domain the,2,2,1.0
domain the interpolated,2,2,1.0
the interpolated value,2,2,1.0
interpolated value could,2,2,1.0
value could be,2,2,1.0
could be accordingly,2,2,1.0
be accordingly many,2,2,1.0
accordingly many extensions,2,2,1.0
many extensions have,2,2,1.0
extensions have been,2,2,1.0
have been made,3,3,1.0
been made to,3,3,1.0
made to smote,2,2,1.0
to smote that,2,2,1.0
smote that improve,4,2,2.0
that improve on,4,2,2.0
improve on its,2,2,1.0
on its operation,2,2,1.0
its operation in,2,2,1.0
operation in the,2,2,1.0
in the following,4,4,1.0
the following we,2,2,1.0
following we review,2,2,1.0
we review the,2,2,1.0
review the smote,2,2,1.0
the smote variants,2,2,1.0
smote variants that,4,2,2.0
variants that are,2,2,1.0
that are closest,2,2,1.0
are closest to,2,2,1.0
closest to the,2,2,1.0
the current method,2,2,1.0
current method proposed,2,2,1.0
method proposed to,2,2,1.0
proposed to reveal,2,2,1.0
to reveal how,2,2,1.0
reveal how it,2,2,1.0
how it differs,2,2,1.0
it differs temraz,2,2,1.0
differs temraz keane,2,2,1.0
data augmentation smote,8,2,4.0
augmentation smote variants,2,2,1.0
smote variants three,2,2,1.0
variants three key,2,2,1.0
three key insights,4,2,2.0
key insights there,2,2,1.0
insights there are,2,2,1.0
there are many,2,2,1.0
are many variants,2,2,1.0
many variants of,2,2,1.0
of smote that,2,2,1.0
improve on the,2,2,1.0
on the original,5,3,1.6666666666666667
the original s,2,2,1.0
original s performance,2,2,1.0
s performance based,2,2,1.0
performance based on,2,2,1.0
based on several,2,2,1.0
on several insights,2,2,1.0
several insights about,2,2,1.0
insights about how,2,2,1.0
about how to,2,2,1.0
how to solve,2,2,1.0
solve the problem,2,2,1.0
the problem so,2,2,1.0
problem so these,2,2,1.0
so these variants,2,2,1.0
these variants often,2,2,1.0
variants often hinge,2,2,1.0
often hinge on,2,2,1.0
hinge on regions,1,1,1.0
on regions in,1,1,1.0
regions in the,8,2,4.0
minority class they,4,2,2.0
class they emphasise,2,2,1.0
they emphasise the,2,2,1.0
emphasise the importance,1,1,1.0
the importance of,7,2,3.5
importance of focusing,1,1,1.0
of focusing on,2,2,1.0
focusing on the,5,5,1.0
on the border,3,3,1.0
the border region,2,2,1.0
border region between,2,2,1.0
region between the,2,2,1.0
between the majority,4,2,2.0
the majority and,6,4,1.5
majority and minority,16,5,3.2
and minority classes,6,4,1.5
minority classes and,2,2,1.0
classes and sometimes,2,2,1.0
and sometimes analyze,1,1,1.0
sometimes analyze the,1,1,1.0
analyze the majority,1,1,1.0
majority class with,2,2,1.0
class with respect,2,2,1.0
with respect to,18,5,3.6
respect to the,10,4,2.5
to the minority,20,5,4.0
the minority to,2,2,1.0
minority to guide,2,2,1.0
to guide smote,4,2,2.0
guide smote in,2,2,1.0
smote in selected,2,2,1.0
in selected regions,2,2,1.0
selected regions one,2,2,1.0
regions one critical,2,2,1.0
one critical improvement,2,2,1.0
critical improvement to,2,2,1.0
improvement to the,2,2,1.0
the original smote,4,2,2.0
original smote method,4,2,2.0
smote method hinges,2,2,1.0
method hinges on,2,2,1.0
hinges on the,2,2,1.0
on the insight,2,2,1.0
the insight that,2,2,1.0
insight that not,2,2,1.0
that not all,3,3,1.0
not all regions,2,2,1.0
all regions in,2,2,1.0
minority class are,4,4,1.0
class are equal,2,2,1.0
are equal some,2,2,1.0
equal some may,2,2,1.0
some may be,2,2,1.0
may be more,4,2,2.0
be more or,1,1,1.0
more or safer,1,1,1.0
or safer than,2,2,1.0
safer than others,2,2,1.0
than others within,2,2,1.0
others within which,2,2,1.0
within which to,4,2,2.0
which to apply,2,2,1.0
to apply smote,2,2,1.0
apply smote for,2,2,1.0
smote for instance,2,2,1.0
for instance smote,1,1,1.0
instance smote clusters,1,1,1.0
smote clusters minority,2,2,1.0
clusters minority instances,2,2,1.0
minority instances into,4,2,2.0
instances into k,2,2,1.0
into k clusters,2,2,1.0
k clusters and,2,2,1.0
clusters and then,2,2,1.0
and then oversamples,1,1,1.0
then oversamples from,1,1,1.0
oversamples from clusters,1,1,1.0
from clusters with,2,2,1.0
clusters with the,3,3,1.0
with the most,2,2,1.0
the most the,1,1,1.0
most the assumption,1,1,1.0
the assumption being,2,2,1.0
assumption being that,2,2,1.0
being that these,2,2,1.0
that these are,2,2,1.0
these are safer,2,2,1.0
are safer regions,2,2,1.0
safer regions and,2,2,1.0
regions and are,2,2,1.0
and are less,2,2,1.0
are less likely,2,2,1.0
less likely to,4,2,2.0
likely to generate,4,2,2.0
to generate noise,2,2,1.0
generate noise see,2,2,1.0
noise see for,2,2,1.0
see for a,2,2,1.0
for a related,2,2,1.0
a related solution,2,2,1.0
related solution other,2,2,1.0
solution other versions,2,2,1.0
other versions of,2,2,1.0
versions of this,2,2,1.0
of this approach,3,3,1.0
this approach have,2,2,1.0
approach have used,2,2,1.0
have used dbscan,2,2,1.0
used dbscan a,2,2,1.0
dbscan a based,2,2,1.0
a based clustering,2,2,1.0
based clustering algorithm,2,2,1.0
clustering algorithm to,2,2,1.0
algorithm to identify,2,2,1.0
to identify safe,2,2,1.0
identify safe regions,2,2,1.0
safe regions or,2,2,1.0
regions or use,2,2,1.0
or use representative,2,2,1.0
use representative points,2,2,1.0
representative points within,2,2,1.0
points within to,1,1,1.0
within to guide,1,1,1.0
guide smote some,2,2,1.0
smote some methods,2,2,1.0
some methods project,2,2,1.0
methods project the,2,2,1.0
project the minority,2,2,1.0
minority class into,2,2,1.0
class into a,2,2,1.0
into a lower,4,2,2.0
a lower dimension,4,2,2.0
lower dimension before,2,2,1.0
dimension before applying,2,2,1.0
before applying smote,2,2,1.0
applying smote to,4,2,2.0
smote to the,4,2,2.0
to the clusters,2,2,1.0
the clusters found,2,2,1.0
clusters found for,2,2,1.0
found for instance,2,2,1.0
for instance somo,2,2,1.0
instance somo uses,2,2,1.0
somo uses a,2,2,1.0
uses a map,2,2,1.0
a map to,2,2,1.0
map to transform,2,2,1.0
to transform datasets,2,2,1.0
transform datasets into,2,2,1.0
datasets into a,2,2,1.0
into a space,1,1,1.0
a space and,1,1,1.0
space and uses,1,1,1.0
and uses a,2,2,1.0
uses a embedding,2,2,1.0
a embedding algorithm,2,2,1.0
embedding algorithm to,2,2,1.0
algorithm to project,2,2,1.0
to project into,2,2,1.0
project into a,2,2,1.0
lower dimension where,2,2,1.0
dimension where the,2,2,1.0
where the datasets,2,2,1.0
the datasets are,2,2,1.0
datasets are more,2,2,1.0
are more separable,2,2,1.0
more separable still,2,2,1.0
separable still others,2,2,1.0
still others such,2,2,1.0
others such as,2,2,1.0
such as and,2,2,1.0
as and adasyn,1,1,1.0
and adasyn explore,2,2,1.0
adasyn explore different,2,2,1.0
explore different ways,2,2,1.0
different ways to,2,2,1.0
ways to identify,2,2,1.0
to identify regions,2,2,1.0
identify regions within,2,2,1.0
regions within which,2,2,1.0
which to generate,2,2,1.0
to generate minority,2,2,1.0
generate minority instances,2,2,1.0
minority instances defines,2,2,1.0
instances defines a,2,2,1.0
defines a geometric,2,2,1.0
a geometric region,2,2,1.0
geometric region around,2,2,1.0
region around each,2,2,1.0
around each minority,2,2,1.0
each minority class,3,3,1.0
minority class instance,3,3,1.0
class instance for,2,2,1.0
instance for generating,2,2,1.0
for generating synthetic,5,3,1.6666666666666667
generating synthetic datapoints,2,2,1.0
synthetic datapoints adasyn,2,2,1.0
datapoints adasyn proposed,2,2,1.0
adasyn proposed by,2,2,1.0
proposed by he,2,2,1.0
by he et,2,2,1.0
he et al,2,2,1.0
et al generates,2,2,1.0
al generates minority,2,2,1.0
generates minority class,2,2,1.0
class instances according,2,2,1.0
instances according to,3,3,1.0
according to their,7,4,1.75
to their generating,1,1,1.0
their generating more,1,1,1.0
generating more synthetic,2,2,1.0
more synthetic data,4,2,2.0
synthetic data from,2,2,1.0
data from minority,2,2,1.0
from minority instances,2,2,1.0
minority instances that,8,2,4.0
instances that are,15,3,5.0
that are harder,2,2,1.0
are harder to,2,2,1.0
harder to learn,2,2,1.0
to learn compared,2,2,1.0
learn compared to,2,2,1.0
compared to minority,3,3,1.0
to minority instances,4,2,2.0
that are easier,2,2,1.0
are easier to,4,2,2.0
easier to learn,2,2,1.0
to learn where,2,2,1.0
learn where is,2,2,1.0
where is related,2,2,1.0
is related to,5,4,1.25
related to the,11,6,1.8333333333333333
to the number,5,5,1.0
the number of,66,6,11.0
number of temraz,2,2,1.0
of temraz keane,2,2,1.0
data augmentation instances,4,2,2.0
augmentation instances in,4,2,2.0
in the neighbors,3,3,1.0
the neighbors that,2,2,1.0
neighbors that belong,3,3,1.0
that belong to,3,3,1.0
belong to the,6,4,1.5
majority class however,4,2,2.0
class however these,2,2,1.0
however these solutions,2,2,1.0
these solutions owe,2,2,1.0
solutions owe a,2,2,1.0
owe a lot,2,2,1.0
a lot to,4,2,2.0
lot to another,2,2,1.0
to another key,2,2,1.0
another key insight,2,2,1.0
key insight namely,2,2,1.0
insight namely that,2,2,1.0
namely that regions,2,2,1.0
that regions close,2,2,1.0
regions close to,4,2,2.0
close to the,21,3,7.0
the class boundary,5,3,1.6666666666666667
class boundary are,1,1,1.0
boundary are particularly,2,2,1.0
are particularly important,4,2,2.0
particularly important for,2,2,1.0
important for instance,2,2,1.0
for instance generation,2,2,1.0
instance generation smote,3,2,1.5
generation smote on,2,2,1.0
smote on the,3,3,1.0
on the borderline,2,2,1.0
the borderline the,2,2,1.0
borderline the idea,2,2,1.0
the idea that,5,3,1.6666666666666667
idea that different,2,2,1.0
that different regions,2,2,1.0
different regions in,2,2,1.0
the dataset need,2,2,1.0
dataset need to,2,2,1.0
to be differently,1,1,1.0
be differently owes,1,1,1.0
differently owes a,2,2,1.0
owes a lot,2,2,1.0
lot to the,2,2,1.0
to the intuition,2,2,1.0
the intuition that,2,2,1.0
intuition that minority,2,2,1.0
that minority instances,2,2,1.0
minority instances close,4,2,2.0
instances close to,4,2,2.0
to the decision,16,3,5.333333333333333
the decision boundary,32,3,10.666666666666666
decision boundary of,2,2,1.0
boundary of the,3,3,1.0
of the classifier,2,2,1.0
the classifier are,2,2,1.0
classifier are particularly,2,2,1.0
particularly important to,2,2,1.0
important to successful,2,2,1.0
to successful classification,1,1,1.0
successful classification so,1,1,1.0
classification so generating,1,1,1.0
so generating minority,2,2,1.0
generating minority in,1,1,1.0
minority in this,1,1,1.0
in this boundary,2,2,1.0
this boundary region,2,2,1.0
boundary region should,2,2,1.0
region should help,2,2,1.0
should help performance,2,2,1.0
help performance more,2,2,1.0
performance more proposed,2,2,1.0
more proposed by,2,2,1.0
proposed by han,2,2,1.0
by han et,2,2,1.0
han et al,3,3,1.0
et al realized,2,2,1.0
al realized this,2,2,1.0
realized this idea,2,2,1.0
this idea by,2,2,1.0
idea by creating,2,2,1.0
by creating instances,2,2,1.0
creating instances using,2,2,1.0
instances using only,2,2,1.0
using only minority,2,2,1.0
only minority instances,2,2,1.0
that are close,4,2,2.0
are close to,4,2,2.0
decision boundary so,4,2,2.0
boundary so again,2,2,1.0
so again assume,2,2,1.0
again assume that,2,2,1.0
class is 𝑋,2,2,1.0
is 𝑋 and,2,2,1.0
𝑋 and the,2,2,1.0
and the whole,2,2,1.0
the whole training,2,2,1.0
whole training set,2,2,1.0
training set is,4,4,1.0
set is in,2,2,1.0
is in for,2,2,1.0
in for every,2,2,1.0
for every minority,2,2,1.0
every minority instance,3,3,1.0
instance 𝑝 in,2,2,1.0
𝑝 in the,4,2,2.0
class 𝑃 the,2,2,1.0
𝑃 the method,2,2,1.0
the method calculates,2,2,1.0
method calculates its,2,2,1.0
calculates its 𝑚,2,2,1.0
its 𝑚 nearest,2,2,1.0
nearest neighbors from,4,4,1.0
neighbors from the,4,4,1.0
from the training,2,2,1.0
the training set,9,4,2.25
training set it,2,2,1.0
set it should,2,2,1.0
it should be,10,3,3.3333333333333335
should be noted,8,3,2.6666666666666665
be noted that,8,3,2.6666666666666665
noted that the,3,3,1.0
that the number,3,3,1.0
number of majority,11,4,2.75
of majority instances,10,2,5.0
majority instances among,2,2,1.0
instances among the,2,2,1.0
among the 𝑚,2,2,1.0
the 𝑚 nearest,4,2,2.0
nearest neighbors is,4,2,2.0
neighbors is called,2,2,1.0
is called as,2,2,1.0
called as 𝑚,2,2,1.0
as 𝑚 in,1,1,1.0
𝑚 in step,2,2,1.0
in step if,2,2,1.0
step if all,2,2,1.0
if all the,2,2,1.0
all the 𝑚,2,2,1.0
of 𝑝 are,2,2,1.0
𝑝 are majority,2,2,1.0
are majority instances,2,2,1.0
majority instances 𝑝,1,1,1.0
instances 𝑝 is,1,1,1.0
𝑝 is considered,2,2,1.0
is considered as,3,3,1.0
considered as noise,2,2,1.0
as noise and,3,3,1.0
noise and is,2,2,1.0
and is not,2,2,1.0
is not used,2,2,1.0
not used in,2,2,1.0
used in the,8,5,1.6
in the next,8,4,2.0
the next step,3,3,1.0
next step if,2,2,1.0
step if the,2,2,1.0
if the set,4,2,2.0
the set of,9,3,3.0
set of 𝑝,2,2,1.0
of 𝑝 s,2,2,1.0
𝑝 s majority,2,2,1.0
s majority nearest,2,2,1.0
majority nearest neighbors,2,2,1.0
neighbors is larger,2,2,1.0
is larger than,2,2,1.0
larger than that,2,2,1.0
than that of,2,2,1.0
that of its,4,2,2.0
of its minority,2,2,1.0
its minority ones,2,2,1.0
minority ones 𝑚,2,2,1.0
ones 𝑚 𝑝,1,1,1.0
𝑚 𝑝 will,2,2,1.0
𝑝 will be,2,2,1.0
will be easily,2,2,1.0
be easily and,1,1,1.0
easily and put,1,1,1.0
and put into,2,2,1.0
put into a,2,2,1.0
into a danger,2,2,1.0
a danger set,2,2,1.0
danger set if,2,2,1.0
set if then,1,1,1.0
if then 𝑝,1,1,1.0
then 𝑝 is,2,2,1.0
𝑝 is safe,2,2,1.0
is safe and,2,2,1.0
safe and does,2,2,1.0
and does not,5,3,1.6666666666666667
does not participate,2,2,1.0
not participate in,2,2,1.0
participate in the,2,2,1.0
in the subsequent,2,2,1.0
the subsequent steps,2,2,1.0
subsequent steps this,2,2,1.0
steps this danger,2,2,1.0
this danger set,2,2,1.0
danger set contains,2,2,1.0
set contains the,2,2,1.0
contains the borderline,2,2,1.0
the borderline instances,2,2,1.0
borderline instances of,2,2,1.0
instances of the,2,2,1.0
minority class finally,2,2,1.0
class finally for,2,2,1.0
finally for each,2,2,1.0
for each instance,3,2,1.5
