,gram_count,document_count,Average_freq
describe it in more,2,2,1.0
it in more detail,2,2,1.0
in more detail here,2,2,1.0
more detail here see,2,2,1.0
detail here see section,2,2,1.0
here see section along,2,2,1.0
see section along with,2,2,1.0
section along with important,2,2,1.0
along with important smote,2,2,1.0
with important smote variants,2,2,1.0
important smote variants see,2,2,1.0
smote variants see section,2,2,1.0
variants see section before,2,2,1.0
see section before going,2,2,1.0
section before going on,2,2,1.0
before going on to,2,2,1.0
going on to describe,2,2,1.0
on to describe the,2,2,1.0
to describe the counterfactual,2,2,1.0
describe the counterfactual method,2,2,1.0
the counterfactual method we,2,2,1.0
counterfactual method we have,2,2,1.0
method we have adapted,2,2,1.0
we have adapted from,2,2,1.0
have adapted from the,2,2,1.0
adapted from the xai,2,2,1.0
from the xai literature,4,2,2.0
the xai literature see,2,2,1.0
xai literature see section,2,2,1.0
literature see section finally,2,2,1.0
see section finally we,2,2,1.0
section finally we briefly,2,2,1.0
finally we briefly sketch,2,2,1.0
we briefly sketch the,2,2,1.0
briefly sketch the recent,2,2,1.0
sketch the recent and,2,2,1.0
the recent and very,2,2,1.0
recent and very small,2,2,1.0
and very small literature,2,2,1.0
very small literature that,2,2,1.0
small literature that has,2,2,1.0
literature that has begun,2,2,1.0
that has begun to,2,2,1.0
has begun to apply,2,2,1.0
begun to apply these,2,2,1.0
to apply these counterfactual,2,2,1.0
apply these counterfactual xai,2,2,1.0
these counterfactual xai methods,2,2,1.0
counterfactual xai methods to,2,2,1.0
xai methods to and,2,2,1.0
methods to and data,2,2,1.0
to and data augmentation,2,2,1.0
and data augmentation see,1,1,1.0
data augmentation see section,1,1,1.0
augmentation see section temraz,1,1,1.0
see section temraz keane,2,2,1.0
section temraz keane counterfactual,2,2,1.0
counterfactual data augmentation data,2,2,1.0
data augmentation data sampling,2,2,1.0
augmentation data sampling methods,2,2,1.0
data sampling methods for,2,2,1.0
sampling methods for the,2,2,1.0
methods for the class,2,2,1.0
class imbalance problem smote,2,2,1.0
imbalance problem smote synthetic,2,2,1.0
problem smote synthetic minority,2,2,1.0
smote synthetic minority oversampling,7,4,1.75
synthetic minority oversampling technique,10,5,2.0
minority oversampling technique smote,3,3,1.0
oversampling technique smote oversamples,2,2,1.0
technique smote oversamples the,2,2,1.0
smote oversamples the minority,2,2,1.0
oversamples the minority class,2,2,1.0
the minority class by,3,3,1.0
minority class by creating,2,2,1.0
class by creating synthetic,2,2,1.0
by creating synthetic instances,2,2,1.0
creating synthetic instances rather,2,2,1.0
synthetic instances rather than,2,2,1.0
instances rather than by,2,2,1.0
rather than by oversampling,2,2,1.0
than by oversampling using,2,2,1.0
by oversampling using replacement,2,2,1.0
oversampling using replacement it,2,2,1.0
using replacement it is,2,2,1.0
replacement it is one,2,2,1.0
it is one of,2,2,1.0
is one of the,6,4,1.5
one of the most,7,4,1.75
of the most widely,4,3,1.3333333333333333
the most widely used,4,3,1.3333333333333333
most widely used solutions,2,2,1.0
widely used solutions to,2,2,1.0
used solutions to the,2,2,1.0
solutions to the problem,2,2,1.0
to the problem google,2,2,1.0
the problem google scholar,2,2,1.0
problem google scholar lists,2,2,1.0
google scholar lists over,2,2,1.0
scholar lists over citations,2,2,1.0
lists over citations to,2,2,1.0
over citations to the,2,2,1.0
citations to the original,2,2,1.0
to the original paper,2,2,1.0
the original paper in,2,2,1.0
original paper in smote,2,2,1.0
paper in smote the,2,2,1.0
in smote the new,2,2,1.0
smote the new example,2,2,1.0
the new example in,2,2,1.0
new example in the,2,2,1.0
example in the minority,2,2,1.0
the minority class is,10,4,2.5
minority class is created,1,1,1.0
class is created by,1,1,1.0
is created by between,1,1,1.0
created by between several,1,1,1.0
by between several minority,1,1,1.0
between several minority class,3,3,1.0
several minority class instances,2,2,1.0
minority class instances by,2,2,1.0
class instances by interpolating,2,2,1.0
instances by interpolating instead,2,2,1.0
by interpolating instead of,3,3,1.0
interpolating instead of copying,2,2,1.0
instead of copying instances,2,2,1.0
of copying instances smote,2,2,1.0
copying instances smote avoids,2,2,1.0
instances smote avoids the,2,2,1.0
smote avoids the problem,3,3,1.0
avoids the problem and,3,3,1.0
the problem and creates,1,1,1.0
problem and creates new,1,1,1.0
and creates new synthetic,1,1,1.0
creates new synthetic instances,1,1,1.0
new synthetic instances in,2,2,1.0
synthetic instances in neighborhoods,2,2,1.0
instances in neighborhoods surrounding,2,2,1.0
in neighborhoods surrounding instances,2,2,1.0
neighborhoods surrounding instances in,2,2,1.0
surrounding instances in the,2,2,1.0
the minority class briefly,2,2,1.0
minority class briefly the,2,2,1.0
class briefly the algorithm,2,2,1.0
briefly the algorithm works,2,2,1.0
the algorithm works as,2,2,1.0
algorithm works as follows,2,2,1.0
works as follows assume,2,2,1.0
as follows assume that,2,2,1.0
follows assume that the,2,2,1.0
assume that the minority,4,2,2.0
that the minority class,3,2,1.5
minority class is 𝑃,3,2,1.5
class is 𝑃 and,3,2,1.5
is 𝑃 and the,4,2,2.0
𝑃 and the majority,4,2,2.0
and the majority class,5,3,1.6666666666666667
the majority class is,6,3,2.0
majority class is smote,2,2,1.0
class is smote starts,2,2,1.0
is smote starts by,2,2,1.0
smote starts by randomly,2,2,1.0
starts by randomly selecting,2,2,1.0
by randomly selecting a,2,2,1.0
randomly selecting a minority,2,2,1.0
selecting a minority instance,2,2,1.0
a minority instance 𝑝,2,2,1.0
minority instance 𝑝 from,2,2,1.0
instance 𝑝 from the,2,2,1.0
𝑝 from the minority,4,2,2.0
from the minority class,6,3,2.0
the minority class 𝑃,6,2,3.0
minority class 𝑃 and,2,2,1.0
class 𝑃 and then,2,2,1.0
𝑃 and then determines,1,1,1.0
and then determines 𝑚,1,1,1.0
then determines 𝑚 as,1,1,1.0
determines 𝑚 as the,1,1,1.0
𝑚 as the nearest,2,2,1.0
as the nearest neighbors,2,2,1.0
the nearest neighbors of,5,3,1.6666666666666667
nearest neighbors of 𝑝,6,2,3.0
neighbors of 𝑝 after,2,2,1.0
of 𝑝 after determining,2,2,1.0
𝑝 after determining 𝑚,2,2,1.0
after determining 𝑚 nearest,2,2,1.0
determining 𝑚 nearest neighbors,2,2,1.0
𝑚 nearest neighbors of,4,2,2.0
neighbors of 𝑝 it,2,2,1.0
of 𝑝 it selects,2,2,1.0
𝑝 it selects a,2,2,1.0
it selects a random,2,2,1.0
selects a random neighbor,2,2,1.0
a random neighbor 𝑚,2,2,1.0
random neighbor 𝑚 where,2,2,1.0
neighbor 𝑚 where 𝑚,2,2,1.0
𝑚 where 𝑚 smote,1,1,1.0
where 𝑚 smote creates,1,1,1.0
𝑚 smote creates a,1,1,1.0
smote creates a new,2,2,1.0
creates a new instance,2,2,1.0
a new instance 𝑝,2,2,1.0
new instance 𝑝 using,2,2,1.0
instance 𝑝 using the,2,2,1.0
𝑝 using the following,2,2,1.0
using the following formula,2,2,1.0
the following formula 𝑝,2,2,1.0
following formula 𝑝 𝑝,2,2,1.0
formula 𝑝 𝑝 𝑚,2,2,1.0
𝑝 𝑝 𝑚 where,1,1,1.0
𝑝 𝑚 where 𝛿,1,1,1.0
𝑚 where 𝛿 is,1,1,1.0
where 𝛿 is a,2,2,1.0
𝛿 is a random,2,2,1.0
is a random number,5,4,1.25
a random number between,3,3,1.0
random number between and,3,3,1.0
number between and this,2,2,1.0
between and this new,2,2,1.0
and this new instance,2,2,1.0
this new instance is,2,2,1.0
new instance is then,2,2,1.0
instance is then added,2,2,1.0
is then added to,4,2,2.0
then added to the,4,2,2.0
added to the dataset,4,2,2.0
to the dataset for,2,2,1.0
the dataset for the,2,2,1.0
dataset for the minority,2,2,1.0
for the minority class,6,4,1.5
the minority class one,2,2,1.0
minority class one of,2,2,1.0
class one of the,2,2,1.0
one of the potential,2,2,1.0
of the potential problems,2,2,1.0
the potential problems with,2,2,1.0
potential problems with smote,2,2,1.0
problems with smote is,2,2,1.0
with smote is that,2,2,1.0
smote is that its,2,2,1.0
is that its generation,2,2,1.0
that its generation of,2,2,1.0
its generation of minority,2,2,1.0
generation of minority instances,4,2,2.0
of minority instances is,2,2,1.0
minority instances is done,2,2,1.0
instances is done without,2,2,1.0
is done without reference,2,2,1.0
done without reference to,2,2,1.0
without reference to the,2,2,1.0
reference to the majority,2,2,1.0
to the majority class,14,4,3.5
majority class or indeed,2,2,1.0
class or indeed any,2,2,1.0
or indeed any consideration,1,1,1.0
indeed any consideration that,1,1,1.0
any consideration that some,1,1,1.0
consideration that some minority,1,1,1.0
that some minority instances,2,2,1.0
some minority instances may,2,2,1.0
minority instances may be,2,2,1.0
instances may be better,2,2,1.0
may be better than,2,2,1.0
be better than others,2,2,1.0
better than others to,2,2,1.0
than others to use,2,2,1.0
others to use in,2,2,1.0
to use in this,2,2,1.0
use in this process,2,2,1.0
in this process another,2,2,1.0
this process another issue,2,2,1.0
process another issue is,2,2,1.0
another issue is that,2,2,1.0
issue is that it,2,2,1.0
is that it may,2,2,1.0
that it may introduce,2,2,1.0
it may introduce noise,2,2,1.0
may introduce noise by,2,2,1.0
introduce noise by generating,2,2,1.0
noise by generating interpolated,2,2,1.0
by generating interpolated values,2,2,1.0
generating interpolated values that,2,2,1.0
interpolated values that do,2,2,1.0
values that do not,2,2,1.0
that do not exist,1,1,1.0
do not exist in,1,1,1.0
not exist in the,1,1,1.0
exist in the domain,1,1,1.0
in the domain the,2,2,1.0
the domain the interpolated,2,2,1.0
domain the interpolated value,2,2,1.0
the interpolated value could,2,2,1.0
interpolated value could be,2,2,1.0
value could be accordingly,2,2,1.0
could be accordingly many,2,2,1.0
be accordingly many extensions,2,2,1.0
accordingly many extensions have,2,2,1.0
many extensions have been,2,2,1.0
extensions have been made,2,2,1.0
have been made to,3,3,1.0
been made to smote,2,2,1.0
made to smote that,2,2,1.0
to smote that improve,2,2,1.0
smote that improve on,4,2,2.0
that improve on its,2,2,1.0
improve on its operation,2,2,1.0
on its operation in,2,2,1.0
its operation in the,2,2,1.0
operation in the following,2,2,1.0
in the following we,2,2,1.0
the following we review,2,2,1.0
following we review the,2,2,1.0
we review the smote,2,2,1.0
review the smote variants,2,2,1.0
the smote variants that,2,2,1.0
smote variants that are,2,2,1.0
variants that are closest,2,2,1.0
that are closest to,2,2,1.0
are closest to the,2,2,1.0
closest to the current,2,2,1.0
to the current method,2,2,1.0
the current method proposed,2,2,1.0
current method proposed to,2,2,1.0
method proposed to reveal,2,2,1.0
proposed to reveal how,2,2,1.0
to reveal how it,2,2,1.0
reveal how it differs,2,2,1.0
how it differs temraz,2,2,1.0
it differs temraz keane,2,2,1.0
differs temraz keane counterfactual,2,2,1.0
counterfactual data augmentation smote,6,2,3.0
data augmentation smote variants,2,2,1.0
augmentation smote variants three,2,2,1.0
smote variants three key,2,2,1.0
variants three key insights,2,2,1.0
three key insights there,2,2,1.0
key insights there are,2,2,1.0
insights there are many,2,2,1.0
there are many variants,2,2,1.0
are many variants of,2,2,1.0
many variants of smote,2,2,1.0
variants of smote that,2,2,1.0
of smote that improve,2,2,1.0
that improve on the,2,2,1.0
improve on the original,2,2,1.0
on the original s,2,2,1.0
the original s performance,2,2,1.0
original s performance based,2,2,1.0
s performance based on,2,2,1.0
performance based on several,2,2,1.0
based on several insights,2,2,1.0
on several insights about,2,2,1.0
several insights about how,2,2,1.0
insights about how to,2,2,1.0
about how to solve,2,2,1.0
how to solve the,2,2,1.0
to solve the problem,2,2,1.0
solve the problem so,2,2,1.0
the problem so these,2,2,1.0
problem so these variants,2,2,1.0
so these variants often,2,2,1.0
these variants often hinge,2,2,1.0
variants often hinge on,2,2,1.0
often hinge on regions,1,1,1.0
hinge on regions in,1,1,1.0
on regions in the,1,1,1.0
regions in the minority,6,2,3.0
the minority class they,4,2,2.0
minority class they emphasise,2,2,1.0
class they emphasise the,2,2,1.0
they emphasise the importance,1,1,1.0
emphasise the importance of,1,1,1.0
the importance of focusing,1,1,1.0
importance of focusing on,1,1,1.0
of focusing on the,2,2,1.0
focusing on the border,2,2,1.0
on the border region,2,2,1.0
the border region between,2,2,1.0
border region between the,2,2,1.0
region between the majority,2,2,1.0
between the majority and,2,2,1.0
the majority and minority,5,3,1.6666666666666667
majority and minority classes,6,4,1.5
and minority classes and,2,2,1.0
minority classes and sometimes,2,2,1.0
classes and sometimes analyze,1,1,1.0
and sometimes analyze the,1,1,1.0
sometimes analyze the majority,1,1,1.0
analyze the majority class,1,1,1.0
the majority class with,2,2,1.0
majority class with respect,2,2,1.0
class with respect to,2,2,1.0
with respect to the,10,4,2.5
respect to the minority,2,2,1.0
to the minority to,2,2,1.0
the minority to guide,2,2,1.0
minority to guide smote,2,2,1.0
to guide smote in,2,2,1.0
guide smote in selected,2,2,1.0
smote in selected regions,2,2,1.0
in selected regions one,2,2,1.0
selected regions one critical,2,2,1.0
regions one critical improvement,2,2,1.0
one critical improvement to,2,2,1.0
critical improvement to the,2,2,1.0
improvement to the original,2,2,1.0
to the original smote,2,2,1.0
the original smote method,4,2,2.0
original smote method hinges,2,2,1.0
smote method hinges on,2,2,1.0
method hinges on the,2,2,1.0
hinges on the insight,2,2,1.0
on the insight that,2,2,1.0
the insight that not,2,2,1.0
insight that not all,2,2,1.0
that not all regions,2,2,1.0
not all regions in,2,2,1.0
all regions in the,2,2,1.0
the minority class are,4,4,1.0
minority class are equal,2,2,1.0
class are equal some,2,2,1.0
are equal some may,2,2,1.0
equal some may be,2,2,1.0
some may be more,2,2,1.0
may be more or,1,1,1.0
be more or safer,1,1,1.0
more or safer than,1,1,1.0
or safer than others,2,2,1.0
safer than others within,2,2,1.0
than others within which,2,2,1.0
others within which to,2,2,1.0
within which to apply,2,2,1.0
which to apply smote,2,2,1.0
to apply smote for,2,2,1.0
apply smote for instance,2,2,1.0
smote for instance smote,1,1,1.0
for instance smote clusters,1,1,1.0
instance smote clusters minority,1,1,1.0
smote clusters minority instances,2,2,1.0
clusters minority instances into,2,2,1.0
minority instances into k,2,2,1.0
instances into k clusters,2,2,1.0
into k clusters and,2,2,1.0
k clusters and then,2,2,1.0
clusters and then oversamples,1,1,1.0
and then oversamples from,1,1,1.0
then oversamples from clusters,1,1,1.0
oversamples from clusters with,1,1,1.0
from clusters with the,2,2,1.0
